ticket_id,zone,date,category,priority,resolution_time_minutes,escalated
T3571,Koramangala,2026-04-10,Rider Shortage,Medium,78,No
T3572,Koramangala,2026-04-11,App Issue,Low,62,No
T3573,Koramangala,2026-04-11,Rider No Show,Medium,88,No
T3574,Koramangala,2026-04-11,Payment Issue,Low,44,No
T3575,Koramangala,2026-04-12,App Issue,Critical,74,Yes
T3576,Koramangala,2026-04-12,Rider Shortage,High,27,Yes
T3577,Koramangala,2026-04-12,Delivery Delay,Medium,15,No
T3578,Koramangala,2026-04-12,App Issue,Low,79,No
T3579,Koramangala,2026-04-12,Rider No Show,Critical,47,Yes
T3580,Koramangala,2026-04-12,Delivery Delay,Critical,52,Yes
T3581,Koramangala,2026-04-13,Rider No Show,High,40,Yes
T3582,Koramangala,2026-04-13,Rider No Show,Low,73,No
T3583,Koramangala,2026-04-14,Delivery Delay,Critical,47,Yes
T3584,Koramangala,2026-04-14,Rider Shortage,High,55,Yes
T3585,Koramangala,2026-04-14,Rider No Show,Low,44,No
T3586,Koramangala,2026-04-14,Delivery Delay,Medium,71,No
T3587,Koramangala,2026-04-14,App Issue,Low,63,No
T3588,Koramangala,2026-04-15,Delivery Delay,Medium,61,No
T3589,Koramangala,2026-04-15,Payment Issue,Low,70,No
T3590,Koramangala,2026-04-16,Delivery Delay,Medium,26,No
T3591,Koramangala,2026-04-16,Rider No Show,Critical,83,Yes
T3592,Koramangala,2026-04-17,Rider No Show,Medium,79,No
T3593,Koramangala,2026-04-17,Payment Issue,High,39,Yes
T3594,Koramangala,2026-04-17,Rider Shortage,Medium,15,No
T3595,Koramangala,2026-04-17,Rider Shortage,Medium,46,No
T3596,Koramangala,2026-04-17,Rider No Show,Critical,17,Yes
T3597,Koramangala,2026-04-17,App Issue,Critical,63,Yes
T3598,Koramangala,2026-04-17,Rider No Show,High,33,Yes
T3599,Koramangala,2026-04-18,Delivery Delay,Low,43,No
T3600,Koramangala,2026-04-18,Rider No Show,Critical,64,Yes
T3601,Koramangala,2026-04-18,Rider Shortage,High,16,Yes
T3602,Koramangala,2026-04-18,Rider Shortage,Critical,87,Yes
T3603,Koramangala,2026-04-18,App Issue,High,70,Yes
T3604,Koramangala,2026-04-19,Rider Shortage,High,74,Yes
T3605,Koramangala,2026-04-19,Rider Shortage,Critical,50,Yes
T3606,Koramangala,2026-04-20,Rider No Show,Critical,31,Yes
T3607,Koramangala,2026-04-20,Delivery Delay,Medium,63,No
T3608,Koramangala,2026-04-20,App Issue,Medium,74,No
T3609,Koramangala,2026-04-20,Delivery Delay,Critical,34,Yes
T3610,Koramangala,2026-04-20,Payment Issue,Medium,64,No
T3611,Koramangala,2026-04-20,App Issue,Low,17,No
T3612,Koramangala,2026-04-21,Rider Shortage,Critical,71,Yes
T3613,Koramangala,2026-04-21,Payment Issue,High,64,Yes
T3614,Koramangala,2026-04-21,Rider Shortage,Critical,82,Yes
T3615,Koramangala,2026-04-21,Rider Shortage,High,64,Yes
T3616,Koramangala,2026-04-22,Rider No Show,Medium,60,No
T3617,Koramangala,2026-04-22,Rider No Show,Critical,56,Yes
T3618,Koramangala,2026-04-22,App Issue,High,29,Yes
T3619,Koramangala,2026-04-22,Delivery Delay,High,47,Yes
T3620,Koramangala,2026-04-22,Payment Issue,Medium,25,No
T3621,Koramangala,2026-04-22,Delivery Delay,Medium,34,No
T3622,Koramangala,2026-04-23,Rider No Show,High,38,Yes
T3623,Koramangala,2026-04-23,Payment Issue,High,78,Yes
T3624,Koramangala,2026-04-23,Delivery Delay,High,79,Yes
T3625,Koramangala,2026-04-23,Rider Shortage,High,87,Yes
T3626,Koramangala,2026-04-23,Rider Shortage,Low,31,No
T3627,Koramangala,2026-04-23,Payment Issue,Medium,75,No
T3628,Koramangala,2026-04-23,Rider Shortage,High,29,Yes
T3629,Koramangala,2026-04-24,App Issue,Medium,65,No
T3630,Koramangala,2026-04-24,Delivery Delay,Medium,41,No
T3631,Koramangala,2026-04-24,Payment Issue,Low,88,No
T3632,Koramangala,2026-04-24,Rider Shortage,High,75,Yes
T3633,Koramangala,2026-04-24,Delivery Delay,Critical,72,Yes
T3634,Koramangala,2026-04-24,Rider Shortage,Critical,45,Yes
T3635,Koramangala,2026-04-24,App Issue,Low,26,No
T3636,Koramangala,2026-04-25,App Issue,Critical,45,Yes
T3637,Koramangala,2026-04-25,Rider Shortage,Critical,46,Yes
T3638,Koramangala,2026-04-25,App Issue,Critical,46,Yes
T3639,Koramangala,2026-04-25,Rider No Show,Medium,67,No
T3640,Koramangala,2026-04-25,Delivery Delay,Medium,75,No
T3641,Koramangala,2026-04-25,Rider Shortage,High,60,Yes
T3642,Koramangala,2026-04-25,App Issue,Critical,88,Yes
T3643,Koramangala,2026-04-26,App Issue,Low,66,No
T3644,Koramangala,2026-04-26,Rider No Show,Critical,45,Yes
T3645,Koramangala,2026-04-26,Payment Issue,Critical,89,Yes
T3646,Koramangala,2026-04-26,App Issue,Low,50,No
T3647,Koramangala,2026-04-26,Rider No Show,Low,68,No
T3648,Koramangala,2026-04-27,Payment Issue,Critical,31,Yes
T3649,Koramangala,2026-04-27,Payment Issue,Medium,89,No
T3650,Koramangala,2026-04-27,App Issue,Medium,44,No
T3651,Koramangala,2026-04-27,Rider Shortage,Medium,36,No
T3652,Koramangala,2026-04-27,Rider No Show,Low,57,No
T3653,Koramangala,2026-04-27,App Issue,High,41,Yes
T3654,Koramangala,2026-04-27,Rider No Show,Medium,51,No
T3655,Koramangala,2026-04-28,Rider Shortage,High,49,Yes
T3656,Koramangala,2026-04-28,Delivery Delay,Medium,18,No
T3657,Koramangala,2026-04-28,Payment Issue,Medium,40,No
T3658,Koramangala,2026-04-28,Rider No Show,Critical,33,Yes
T3659,Koramangala,2026-04-28,Rider Shortage,High,59,Yes
T3660,Koramangala,2026-04-28,Delivery Delay,High,40,Yes
T3661,Koramangala,2026-04-28,App Issue,High,36,Yes
T3662,Koramangala,2026-04-29,App Issue,High,77,Yes
T3663,Koramangala,2026-04-29,Delivery Delay,Low,42,No
T3664,Koramangala,2026-04-29,Delivery Delay,Low,79,No
T3665,Koramangala,2026-04-30,Delivery Delay,Critical,57,Yes
T3666,Koramangala,2026-04-30,Delivery Delay,Critical,51,Yes
T3667,Koramangala,2026-04-30,Delivery Delay,Low,80,No
T3668,Koramangala,2026-04-30,Delivery Delay,Medium,31,No
T3669,Koramangala,2026-04-30,Rider No Show,Medium,54,No
T3670,Koramangala,2026-05-01,Rider Shortage,Critical,75,Yes
T3671,Koramangala,2026-05-01,Rider No Show,Medium,23,No
T3672,Koramangala,2026-05-01,App Issue,Critical,89,Yes
T3673,Koramangala,2026-05-01,Payment Issue,Medium,75,No
T3674,Koramangala,2026-05-01,Delivery Delay,Critical,30,Yes
T3675,Koramangala,2026-05-01,Delivery Delay,Critical,16,Yes
T3676,Koramangala,2026-05-01,Payment Issue,Critical,86,Yes
T3677,Koramangala,2026-05-02,Delivery Delay,Low,56,No
T3678,Koramangala,2026-05-02,App Issue,High,71,Yes
T3679,Koramangala,2026-05-02,Payment Issue,High,81,Yes
T3680,Koramangala,2026-05-02,Payment Issue,Low,44,No
T3681,Koramangala,2026-05-03,Rider No Show,Critical,27,Yes
T3682,Koramangala,2026-05-03,Rider Shortage,Medium,33,No
T3683,Koramangala,2026-05-03,App Issue,Medium,21,No
T3684,Koramangala,2026-05-03,Rider No Show,Medium,23,No
T3685,Koramangala,2026-05-03,Payment Issue,Medium,68,No
T3686,Koramangala,2026-05-04,Payment Issue,Medium,75,No
T3687,Koramangala,2026-05-04,Payment Issue,Low,16,No
T3688,Koramangala,2026-05-04,Delivery Delay,Low,64,No
T3689,Koramangala,2026-05-04,Payment Issue,High,89,Yes
T3690,Koramangala,2026-05-04,Rider No Show,Medium,45,No
T3691,Koramangala,2026-05-04,Rider No Show,Medium,47,No
T3692,Koramangala,2026-05-04,App Issue,Critical,25,Yes
T3693,Koramangala,2026-05-05,Rider Shortage,Critical,21,Yes
T3694,Koramangala,2026-05-05,Rider No Show,High,45,Yes
T3695,Koramangala,2026-05-06,Rider No Show,Low,62,No
T3696,Koramangala,2026-05-06,Payment Issue,Low,61,No
T3697,Koramangala,2026-05-06,Payment Issue,Medium,67,No
T3698,Koramangala,2026-05-06,Payment Issue,Medium,33,No
T3699,Koramangala,2026-05-06,Payment Issue,High,20,Yes
T3700,Koramangala,2026-05-06,App Issue,Low,63,No
T3701,Koramangala,2026-05-07,Rider Shortage,Critical,64,Yes
T3702,Koramangala,2026-05-07,Payment Issue,Low,26,No
T3703,Koramangala,2026-05-08,Delivery Delay,Low,83,No
T3704,Koramangala,2026-05-08,Payment Issue,Critical,73,Yes
T3705,Koramangala,2026-05-08,App Issue,Low,50,No
T3706,Koramangala,2026-05-08,Delivery Delay,High,17,Yes
T3707,Koramangala,2026-05-08,Delivery Delay,Critical,72,Yes
T3708,Koramangala,2026-05-08,Delivery Delay,Medium,69,No
T3709,Koramangala,2026-05-08,Rider Shortage,High,71,Yes
T3710,Koramangala,2026-05-09,Delivery Delay,Critical,53,Yes
T3711,Koramangala,2026-05-09,App Issue,Medium,82,No
T3712,Koramangala,2026-05-10,App Issue,Critical,15,Yes
T3713,Koramangala,2026-05-10,Delivery Delay,High,35,Yes
T3714,Koramangala,2026-05-10,App Issue,High,35,Yes
T3715,Koramangala,2026-05-10,Payment Issue,High,66,Yes
T3716,Koramangala,2026-05-10,Payment Issue,Critical,57,Yes
T3717,Koramangala,2026-05-10,Rider Shortage,Critical,66,Yes
T3718,Koramangala,2026-05-11,Payment Issue,Critical,58,Yes
T3719,Koramangala,2026-05-11,Rider No Show,Low,46,No
T3720,Koramangala,2026-05-11,Payment Issue,Medium,24,No
T3721,Koramangala,2026-05-11,App Issue,Low,78,No
T3722,Koramangala,2026-05-12,App Issue,Medium,82,No
T3723,Koramangala,2026-05-12,Delivery Delay,Critical,42,Yes
T3724,Koramangala,2026-05-12,Rider No Show,Medium,67,No
T3725,Koramangala,2026-05-12,Payment Issue,Low,65,No
T3726,Koramangala,2026-05-12,Rider No Show,Low,67,No
T3727,Koramangala,2026-05-12,Rider No Show,Medium,18,No
T3728,Koramangala,2026-05-13,Payment Issue,Medium,81,No
T3729,Koramangala,2026-05-13,Payment Issue,Low,88,No
T3730,Koramangala,2026-05-14,Delivery Delay,Low,70,No
T3731,Koramangala,2026-05-14,Delivery Delay,Critical,37,Yes
T3732,Koramangala,2026-05-14,Payment Issue,High,32,Yes
T3733,Koramangala,2026-05-15,Delivery Delay,High,49,Yes
T3734,Koramangala,2026-05-15,Rider No Show,Medium,78,No
T3735,Koramangala,2026-05-16,Rider Shortage,Critical,72,Yes
T3736,Koramangala,2026-05-16,Rider Shortage,Critical,73,Yes
T3737,Koramangala,2026-05-16,Rider No Show,Low,15,No
T3738,Koramangala,2026-05-16,App Issue,High,17,Yes
T3739,Koramangala,2026-05-16,Delivery Delay,Critical,81,Yes
T3740,Koramangala,2026-05-16,Rider Shortage,High,51,Yes
T3741,Koramangala,2026-05-17,Rider Shortage,Medium,43,No
T3742,Koramangala,2026-05-17,App Issue,High,47,Yes
T3743,Koramangala,2026-05-17,Rider No Show,Critical,75,Yes
T3744,Koramangala,2026-05-17,Rider Shortage,Low,18,No
T3745,Koramangala,2026-05-18,Rider No Show,High,28,Yes
T3746,Koramangala,2026-05-18,Rider Shortage,High,47,Yes
T3747,Koramangala,2026-05-19,Payment Issue,High,62,Yes
T3748,Koramangala,2026-05-19,Rider No Show,Medium,17,No
T3749,Koramangala,2026-05-19,Delivery Delay,Low,37,No
T3750,Koramangala,2026-05-19,Delivery Delay,High,82,Yes
T3751,Koramangala,2026-05-19,Payment Issue,Low,35,No
T3752,Koramangala,2026-05-19,App Issue,Medium,57,No
T3753,Koramangala,2026-05-19,Rider Shortage,High,40,Yes
T3754,Koramangala,2026-05-20,Rider No Show,High,52,Yes
T3755,Koramangala,2026-05-20,Delivery Delay,Low,25,No
T3756,Koramangala,2026-05-21,Payment Issue,Critical,43,Yes
T3757,Koramangala,2026-05-21,Delivery Delay,High,74,Yes
T3758,Koramangala,2026-05-22,Rider Shortage,Low,79,No
T3759,Koramangala,2026-05-22,App Issue,Medium,75,No
T3760,Koramangala,2026-05-22,Rider No Show,High,33,Yes
T3761,Koramangala,2026-05-22,Delivery Delay,Critical,60,Yes
T3762,Koramangala,2026-05-23,Payment Issue,Medium,36,No
T3763,Koramangala,2026-05-23,Payment Issue,High,71,Yes
T3764,Koramangala,2026-05-24,Rider Shortage,Low,28,No
T3765,Koramangala,2026-05-24,Delivery Delay,Medium,58,No
T3766,Koramangala,2026-05-24,Rider Shortage,Low,30,No
T3767,Koramangala,2026-05-24,Rider No Show,Critical,26,Yes
T3768,Koramangala,2026-05-25,Rider Shortage,Critical,53,Yes
T3769,Koramangala,2026-05-25,Delivery Delay,Critical,47,Yes
T3770,Koramangala,2026-05-25,Delivery Delay,Medium,47,No
T3771,Koramangala,2026-05-25,Delivery Delay,High,43,Yes
T3772,Koramangala,2026-05-26,App Issue,Medium,84,No
T3773,Koramangala,2026-05-26,Delivery Delay,Critical,45,Yes
T3774,Koramangala,2026-05-26,App Issue,Low,45,No
T3775,Koramangala,2026-05-26,Rider Shortage,Low,60,No
T3776,Koramangala,2026-05-26,Rider Shortage,High,66,Yes
T3777,Koramangala,2026-05-26,Delivery Delay,Critical,24,Yes
T3778,Koramangala,2026-05-27,Rider No Show,Medium,55,No
T3779,Koramangala,2026-05-27,Delivery Delay,High,17,Yes
T3780,Koramangala,2026-05-27,Delivery Delay,Low,73,No
T3781,Koramangala,2026-05-28,App Issue,High,66,Yes
T3782,Koramangala,2026-05-28,Payment Issue,Low,48,No
T3783,Koramangala,2026-05-28,Rider Shortage,Medium,63,No
T3784,Koramangala,2026-05-29,Payment Issue,Critical,27,Yes
T3785,Koramangala,2026-05-29,Payment Issue,Medium,83,No
T3786,Koramangala,2026-05-29,Rider No Show,Low,81,No
T3787,Koramangala,2026-05-29,Rider Shortage,High,75,Yes
T3788,Koramangala,2026-05-29,App Issue,High,74,Yes
T3789,Koramangala,2026-05-30,App Issue,High,75,Yes
T3790,Koramangala,2026-05-30,Delivery Delay,High,37,Yes
T3791,Koramangala,2026-05-30,Payment Issue,Low,44,No
T3792,Koramangala,2026-05-30,Delivery Delay,Low,74,No
T3793,Koramangala,2026-05-30,App Issue,Medium,32,No
T3794,Koramangala,2026-05-30,Delivery Delay,Low,70,No
T3795,Koramangala,2026-05-30,App Issue,Critical,67,Yes
T3796,Koramangala,2026-05-31,App Issue,Medium,83,No
T3797,Koramangala,2026-05-31,Rider No Show,Low,86,No
T3798,Koramangala,2026-06-01,Payment Issue,Critical,18,Yes
T3799,Koramangala,2026-06-01,Rider No Show,Critical,48,Yes
T3800,Koramangala,2026-06-01,Delivery Delay,High,83,Yes
T3801,Koramangala,2026-06-01,Rider No Show,Critical,47,Yes
T3802,Koramangala,2026-06-01,Rider Shortage,High,83,Yes
T3803,Koramangala,2026-06-02,Rider No Show,High,40,Yes
T3804,Koramangala,2026-06-02,Rider No Show,Medium,15,No
T3805,Koramangala,2026-06-02,Delivery Delay,Low,18,No
T3806,Koramangala,2026-06-02,App Issue,Low,53,No
T3807,Koramangala,2026-06-02,Rider No Show,Medium,68,No
T3808,Koramangala,2026-06-02,Rider No Show,Critical,47,Yes
T3809,Koramangala,2026-06-02,App Issue,Medium,47,No
T3810,Koramangala,2026-06-03,Delivery Delay,High,30,Yes
T3811,Koramangala,2026-06-03,Delivery Delay,Low,35,No
T3812,Koramangala,2026-06-03,Rider No Show,Medium,59,No
T3813,Koramangala,2026-06-03,Rider No Show,High,76,Yes
T3814,Koramangala,2026-06-03,Payment Issue,Low,45,No
T3815,Koramangala,2026-06-04,Rider Shortage,Medium,56,No
T3816,Koramangala,2026-06-04,Rider No Show,Critical,26,Yes
T3817,Koramangala,2026-06-04,Delivery Delay,Medium,79,No
T3818,Koramangala,2026-06-04,Rider Shortage,Medium,87,No
T3819,Koramangala,2026-06-04,App Issue,Medium,17,No
T3820,Koramangala,2026-06-05,Delivery Delay,High,23,Yes
T3821,Koramangala,2026-06-05,Payment Issue,Critical,65,Yes
T3822,Koramangala,2026-06-05,App Issue,Low,30,No
T3823,Koramangala,2026-06-05,Payment Issue,Low,17,No
T3824,Koramangala,2026-06-05,Delivery Delay,High,38,Yes
T3825,Koramangala,2026-06-06,Rider Shortage,High,27,Yes
T3826,Koramangala,2026-06-06,Delivery Delay,Low,16,No
T3827,Koramangala,2026-06-07,Payment Issue,Critical,33,Yes
T3828,Koramangala,2026-06-07,Delivery Delay,High,61,Yes
T3829,Koramangala,2026-06-07,App Issue,Low,36,No
T3830,Koramangala,2026-06-07,App Issue,Critical,89,Yes
T3831,Koramangala,2026-06-07,App Issue,High,47,Yes
T3832,Koramangala,2026-06-07,App Issue,Low,46,No
T3833,Koramangala,2026-06-08,App Issue,Critical,53,Yes
T3834,Koramangala,2026-06-08,Rider Shortage,Critical,86,Yes
T3835,Koramangala,2026-06-08,Rider Shortage,Medium,56,No
T3836,Koramangala,2026-06-08,Rider No Show,Medium,23,No
T3837,Koramangala,2026-06-08,Rider No Show,Critical,39,Yes
T3838,Koramangala,2026-06-08,Payment Issue,High,16,Yes
T3839,Koramangala,2026-06-09,Payment Issue,Critical,34,Yes
T3840,Koramangala,2026-06-09,Delivery Delay,Critical,84,Yes
T3841,Koramangala,2026-06-09,Delivery Delay,Low,31,No
T3842,Koramangala,2026-06-09,Delivery Delay,Low,82,No
T3843,Koramangala,2026-06-10,Rider Shortage,Low,17,No
T3844,Koramangala,2026-06-10,Rider Shortage,High,65,Yes
T3845,Koramangala,2026-06-10,App Issue,Critical,40,Yes
T3846,Koramangala,2026-06-10,Delivery Delay,Low,70,No
T3847,Koramangala,2026-06-10,Delivery Delay,High,78,Yes
T3848,Koramangala,2026-06-10,Rider Shortage,Critical,22,Yes
T3849,Koramangala,2026-06-10,App Issue,Medium,51,No
T3850,Koramangala,2026-06-11,Delivery Delay,High,41,Yes
T3851,Koramangala,2026-06-11,Payment Issue,Medium,59,No
T3852,Koramangala,2026-06-11,Payment Issue,Low,18,No
T3853,Koramangala,2026-06-11,App Issue,High,51,Yes
T3854,Koramangala,2026-06-11,Rider Shortage,High,85,Yes
T3855,Koramangala,2026-06-11,App Issue,Critical,47,Yes
T3856,Koramangala,2026-06-12,App Issue,Medium,26,No
T3857,Koramangala,2026-06-12,Rider Shortage,High,25,Yes
T3858,Koramangala,2026-06-12,Payment Issue,Low,86,No
T3859,Koramangala,2026-06-12,Payment Issue,Medium,46,No
T3860,Koramangala,2026-06-12,Payment Issue,Medium,71,No
T3861,Koramangala,2026-06-12,Rider No Show,High,52,Yes
T3862,Koramangala,2026-06-13,Rider Shortage,Low,33,No
T3863,Koramangala,2026-06-13,Payment Issue,Low,70,No
T3864,Koramangala,2026-06-13,Payment Issue,Medium,28,No
T3865,Koramangala,2026-06-13,Rider No Show,Low,47,No
T3866,Koramangala,2026-06-13,App Issue,Medium,24,No
T3867,Koramangala,2026-06-14,Rider No Show,Low,82,No
T3868,Koramangala,2026-06-14,Rider Shortage,Medium,57,No
T3869,Koramangala,2026-06-14,App Issue,Medium,73,No
T3870,Koramangala,2026-06-14,Rider Shortage,Critical,66,Yes
T3871,Koramangala,2026-06-14,App Issue,Low,33,No
T3872,Koramangala,2026-06-14,Rider No Show,Critical,35,Yes
T3873,Koramangala,2026-06-14,App Issue,High,36,Yes
T3874,Koramangala,2026-06-15,Payment Issue,Critical,23,Yes
T3875,Koramangala,2026-06-15,Rider Shortage,Critical,87,Yes
T3876,Koramangala,2026-06-16,Rider Shortage,Critical,31,Yes
T3877,Koramangala,2026-06-16,Rider Shortage,Medium,58,No
T3878,Koramangala,2026-06-16,Payment Issue,Low,59,No
T3879,Koramangala,2026-06-16,Rider Shortage,Critical,22,Yes
T3880,Koramangala,2026-06-17,Rider No Show,Critical,47,Yes
T3881,Koramangala,2026-06-17,Delivery Delay,Medium,15,No
T3882,Koramangala,2026-06-17,Rider Shortage,Low,20,No
T3883,Koramangala,2026-06-18,Delivery Delay,Medium,69,No
T3884,Koramangala,2026-06-18,Payment Issue,High,19,Yes
T3885,Koramangala,2026-06-19,Rider Shortage,High,32,Yes
T3886,Koramangala,2026-06-19,Rider Shortage,Low,63,No
T3887,Koramangala,2026-06-19,Delivery Delay,High,79,Yes
T3888,Koramangala,2026-06-19,Delivery Delay,Medium,68,No
T3889,Koramangala,2026-06-20,Delivery Delay,Critical,22,Yes
T3890,Koramangala,2026-06-20,App Issue,Critical,17,Yes
T3891,Koramangala,2026-06-20,Rider No Show,Low,39,No
T3892,Koramangala,2026-06-20,Payment Issue,Critical,83,Yes
T3893,Koramangala,2026-06-20,Rider No Show,High,69,Yes
T3894,Koramangala,2026-06-20,Payment Issue,High,54,Yes
T3895,Koramangala,2026-06-21,Rider Shortage,High,64,Yes
T3896,Koramangala,2026-06-21,Rider No Show,Low,47,No
T3897,Koramangala,2026-06-21,Payment Issue,Critical,32,Yes
T3898,Koramangala,2026-06-21,App Issue,High,71,Yes
T3899,Koramangala,2026-06-22,Payment Issue,High,55,Yes
T3900,Koramangala,2026-06-22,App Issue,Critical,21,Yes
T3901,Koramangala,2026-06-22,Rider Shortage,Low,67,No
T3902,Koramangala,2026-06-22,App Issue,Medium,77,No
T3903,Koramangala,2026-06-22,Rider Shortage,Low,46,No
T3904,Koramangala,2026-06-22,Payment Issue,Critical,52,Yes
T3905,Koramangala,2026-06-22,Delivery Delay,Medium,36,No
T3906,Koramangala,2026-06-23,Delivery Delay,Medium,30,No
T3907,Koramangala,2026-06-23,Rider Shortage,Low,66,No
T3908,Koramangala,2026-06-23,App Issue,Medium,43,No
T3909,Koramangala,2026-06-23,App Issue,Critical,30,Yes
T3910,Koramangala,2026-06-24,App Issue,Critical,31,Yes
T3911,Koramangala,2026-06-24,App Issue,Critical,78,Yes
T3912,Koramangala,2026-06-24,Payment Issue,High,27,Yes
T3913,Koramangala,2026-06-24,Rider Shortage,Low,86,No
T3914,Koramangala,2026-06-24,Delivery Delay,High,70,Yes
T3915,Koramangala,2026-06-25,App Issue,High,26,Yes
T3916,Koramangala,2026-06-25,Payment Issue,Low,55,No
T3917,Koramangala,2026-06-25,Payment Issue,Low,17,No
T3918,Koramangala,2026-06-25,App Issue,High,47,Yes
T3919,Koramangala,2026-06-25,Rider Shortage,Critical,64,Yes
T3920,Koramangala,2026-06-25,Delivery Delay,High,70,Yes
T3921,Koramangala,2026-06-26,Rider No Show,High,23,Yes
T3922,Koramangala,2026-06-26,App Issue,Critical,64,Yes
T3923,Koramangala,2026-06-26,Rider Shortage,High,43,Yes
T3924,Koramangala,2026-06-26,App Issue,Medium,53,No
T3925,Koramangala,2026-06-26,Payment Issue,High,59,Yes
T3926,Koramangala,2026-06-27,Delivery Delay,Medium,70,No
T3927,Koramangala,2026-06-27,App Issue,Low,60,No
T3928,Koramangala,2026-06-28,Rider Shortage,High,83,Yes
T3929,Koramangala,2026-06-28,Rider No Show,Critical,28,Yes
T3930,Koramangala,2026-06-28,Payment Issue,Medium,81,No
T3931,Koramangala,2026-06-28,Rider No Show,High,37,Yes
T3932,Koramangala,2026-06-29,Rider Shortage,Critical,75,Yes
T3933,Koramangala,2026-06-29,Delivery Delay,Critical,37,Yes
T3934,Koramangala,2026-06-29,Payment Issue,Low,41,No
T3935,Koramangala,2026-06-29,Delivery Delay,High,68,Yes
T3936,Koramangala,2026-06-29,App Issue,Medium,24,No
T3937,Koramangala,2026-06-29,Rider Shortage,Low,30,No
T3938,Koramangala,2026-06-29,Rider No Show,Low,55,No
T3939,Koramangala,2026-06-30,Rider Shortage,Low,69,No
T3940,Koramangala,2026-06-30,App Issue,High,75,Yes
T3941,Koramangala,2026-06-30,Rider Shortage,High,63,Yes
